lat,lon,GI_BA_S_CP,GI_BA_S_STREET,GI_BA_S_ARTERY,GI_BA_S_HOUSE_NO,Address,Latitude,Longitude
0.0233858699999985,0.017971089999989,,BROADWAY,,52,"10 WAVERLY PLACE",40.70648429,-74.01227395
0.0239430600000006,0.0179206199999982,,BROADWAY,,52,"15 WAVERLY PLACE",40.70648429,-74.01227395
0.0235861900000032,0.0188298299999872,,BROADWAY,,52,"300 MERCER STREET",40.70648429,-74.01227395
0.0254225600000026,0.0160805799999935,,BROADWAY,,52,"1 5 AVENUE",40.70648429,-74.01227395
0.0250053199999982,0.0170764099999872,,BROADWAY,,52,"22 EAST 8 STREET",40.70648429,-74.01227395
0.0255708099999978,0.0146409199999908,,BROADWAY,,52,"20 WASHINGTON SQUARE N",40.70648429,-74.01227395
0.025658650000004,0.014446079999999,,BROADWAY,,52,"22 WASHINGTON SQUARE N",40.70648429,-74.01227395
0.0257739299999997,0.014189899999991,,BROADWAY,,52,"25 WASHINGTON SQUARE N",40.70648429,-74.01227395
0.0257684500000011,0.0140708299999943,,BROADWAY,,52,"26 WASHINGTON SQUARE N",40.70648429,-74.01227395
0.0261911300000008,0.0143270299999898,,BROADWAY,,52,"28 WEST 8 STREET",40.70648429,-74.01227395
0.0259578200000021,0.01487908,,BROADWAY,,52,"14 WEST 8 STREET",40.70648429,-74.01227395
0.0250959900000041,0.0126997099999926,,BROADWAY,,52,"35 WASHINGTON SQUARE W",40.70648429,-74.01227395
0.025897460000003,0.0127935299999962,,BROADWAY,,52,"116 WAVERLY PLACE",40.70648429,-74.01227395
0.0256174900000019,0.0132661999999897,,BROADWAY,,52,"29 WASHINGTON SQUARE W",40.70648429,-74.01227395
0.0257657100000017,0.012400239999991,,BROADWAY,,52,"83 WEST WASHINGTON PLCE",40.70648429,-74.01227395
0.0259221600000004,0.0127213699999942,,BROADWAY,,52,"118 WAVERLY PLACE",40.70648429,-74.01227395
0.0260045099999999,0.0122703400000006,,BROADWAY,,52,"126 WAVERLY PLACE",40.70648429,-74.01227395
0.0249862000000007,0.0123064199999874,,BROADWAY,,52,"135 WEST 4 STREET",40.70648429,-74.01227395
0.026880079999998,0.0128909599999929,,BROADWAY,,52,"396 AVENUE OF THE AMER",40.70648429,-74.01227395
0.0264656200000033,0.0136306499999961,,BROADWAY,,52,"44 WEST 8 STREET",40.70648429,-74.01227395
0.0264903200000006,0.0138218799999947,,BROADWAY,,52,"40 WEST 8 STREET",40.70648429,-74.01227395
0.02635583,0.0138615699999889,,BROADWAY,,52,"177 MAC DOUGAL STREET",40.70648429,-74.01227395
0.0260264600000042,0.0136125999999877,,BROADWAY,,52,"103 WAVERLY PLACE",40.70648429,-74.01227395
0.0262240799999987,0.0137244599999917,,BROADWAY,,52,"171 MAC DOUGAL STREET",40.70648429,-74.01227395
0.0241760700000029,0.0222251199999874,,BROADWAY,,52,"59 4 AVENUE",40.70648429,-74.01227395
0.0240196100000034,0.0223838499999971,,BROADWAY,,52,"109 EAST 9 STREET",40.70648429,-74.01227395
0.0248978500000021,0.0232102499999911,,BROADWAY,,52,"64 3 AVENUE",40.70648429,-74.01227395
0.0247414000000035,0.0232210499999894,,BROADWAY,,52,"60 3 AVENUE",40.70648429,-74.01227395
0.0245465400000029,0.0230370099999959,,BROADWAY,,52,"50 3 AVENUE",40.70648429,-74.01227395
0.0251338799999985,0.0234628599999951,,BROADWAY,,52,"66 3 AVENUE",40.70648429,-74.01227395
