,Lot,CD,ZipCode,ZoneDist1,BldgClass,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,BsmtCode,YearBuilt,BoroCode,CondoNo,BIN,IsBopa,geox,geoy
4735,21,111,10035.0,70,13,2.0,3367,15788,0,15788,0,0,0,0,0,0,1,5.0,22,22,42.67,78.92,42.67,74.0,0.0,5.0,1900,1,0,1054385,0,40.801903611982105,-73.93899015807663
4736,32,111,10035.0,72,136,4.0,1700,5874,1624,4250,1624,0,0,0,0,0,1,3.0,1,2,20.0,85.0,20.0,60.0,2.0,2.0,1899,1,0,1054391,0,40.80166175724589,-73.93839079425058
4737,38,111,10035.0,18,78,4.0,2517,4761,2515,2246,0,2515,0,0,0,0,1,3.0,3,4,25.17,100.0,25.0,100.0,3.0,2.0,1900,1,0,1054392,0,40.80167511204882,-73.93770450919244
4738,40,111,10035.0,18,140,4.0,2523,9561,2523,7038,0,2523,0,0,0,0,1,4.0,6,7,25.17,100.0,25.0,100.0,0.0,5.0,1910,1,0,1054394,0,40.80180132058764,-73.9376140918682
4739,53,111,10035.0,70,28,3.0,3532,16975,0,16975,0,0,0,0,0,0,1,5.0,28,28,100.92,35.0,97.0,35.0,2.0,2.0,1940,1,0,1054398,0,40.802183472494704,-73.9387984661463
4740,72,111,10035.0,53,101,5.0,9513,28539,28539,0,21404,7135,0,0,0,0,1,4.0,0,2,75.0,126.84,70.0,130.0,0.0,5.0,2006,1,0,1089077,0,40.80257955695213,-73.94040905869899
4741,158,111,10035.0,75,28,3.0,83092,358400,5150,353250,0,5150,0,0,0,0,1,32.0,341,344,202.0,330.0,172.0,76.0,1.0,2.0,1974,1,0,1054407,0,40.80224433043993,-73.93969779630388
4742,33,111,10035.0,16,78,4.0,13555,18872,18872,0,8836,10036,0,0,0,0,1,2.0,0,4,75.0,160.0,75.0,150.0,3.0,2.0,1928,1,0,1054415,0,40.80211965982839,-73.93752349387064
4743,42,110,10030.0,70,20,3.0,8992,38904,0,38904,0,0,0,0,0,0,1,6.0,54,54,90.0,99.92,90.0,86.0,3.0,2.0,1920,1,0,1060010,0,40.81626210505933,-73.94060634667646
4744,49,110,10030.0,70,23,3.0,8993,36252,0,36252,0,0,0,0,0,0,1,6.0,60,60,90.0,99.92,90.0,86.0,3.0,2.0,1930,1,0,1060012,0,40.81647370786013,-73.94111194488194
4745,7501,110,10030.0,70,121,3.0,4996,15222,0,15222,0,0,0,0,0,0,1,6.0,15,15,50.0,99.92,50.0,59.0,1.0,5.0,2011,1,2171,1089124,0,40.81616867087674,-73.94038605242751
4746,25,110,10030.0,70,13,2.0,2598,9800,0,9800,0,0,0,0,0,0,1,5.0,20,20,26.0,99.92,26.0,82.0,2.0,2.0,1915,1,0,1060028,0,40.81653355745416,-73.94007502752831
4747,26,110,10030.0,70,13,2.0,2598,9800,0,9800,0,0,0,0,0,0,1,5.0,20,20,26.0,99.92,26.0,82.0,2.0,2.0,1910,1,0,1060029,0,40.81649783101098,-73.93998835331412
4748,49,110,10030.0,70,13,2.0,2598,9700,0,9700,0,0,0,0,0,0,1,5.0,16,16,26.0,99.92,26.0,82.0,3.0,2.0,1910,1,0,1060043,0,40.817093779079855,-73.9406525708077
4749,59,110,10030.0,70,13,2.0,2598,9750,0,9750,0,0,0,0,0,0,1,5.0,20,20,26.0,99.92,26.0,82.0,2.0,2.0,1910,1,0,1060050,0,40.8174070558413,-73.94139291857606
4750,61,110,10030.0,70,16,4.0,2500,11387,2000,9387,0,2000,0,0,0,0,1,5.0,13,15,25.0,100.0,25.0,90.0,2.0,2.0,1910,1,0,1060051,0,40.81758004281211,-73.94153005357225
4751,7501,110,10037.0,70,131,4.0,7494,25676,1854,23822,0,1854,0,0,0,0,1,5.0,32,36,99.92,75.0,0.0,0.0,0.0,5.0,1910,1,1922,1060031,0,40.81635767875838,-73.93965971868207
4752,7502,110,10030.0,70,131,4.0,5000,17507,994,16513,0,994,0,0,0,0,1,7.0,17,18,50.0,100.0,50.0,68.0,0.0,5.0,2008,1,2172,1087838,0,40.817489501888105,-73.9415987766975
4753,6,110,10030.0,70,13,2.0,17485,64885,0,64885,0,0,0,0,0,0,1,5.0,133,133,175.0,99.92,172.0,85.0,2.0,2.0,1927,1,0,1060053,0,40.81768126764432,-73.94088326802756
4754,57,110,10030.0,70,94,8.0,7500,28963,28963,0,0,0,0,0,0,28963,1,5.0,0,1,75.0,99.92,75.0,84.0,3.0,1.0,1924,1,0,1060057,0,40.81799415442782,-73.94086131299927
4755,18,110,10030.0,70,20,3.0,11490,67474,0,67474,0,0,0,0,0,0,1,7.0,55,55,115.0,99.92,115.0,90.0,3.0,2.0,1903,1,0,1060064,0,40.81794682547577,-73.93957156951507
4756,23,110,10030.0,70,20,3.0,11490,60347,0,60347,0,0,0,0,0,0,1,7.0,54,54,115.0,99.92,115.0,90.0,3.0,2.0,1903,1,0,1060065,0,40.817792929433594,-73.93920681278857
4757,29,110,10037.0,70,26,4.0,11990,65736,5000,60736,0,5000,0,0,0,0,1,7.0,53,58,99.92,120.0,94.92,117.0,1.0,2.0,1920,1,0,1060066,0,40.81763078849541,-73.93882400118731
4758,33,110,10037.0,70,23,3.0,11990,65036,5000,60036,0,5000,0,0,0,0,1,7.0,53,56,99.92,120.0,94.92,117.0,1.0,2.0,1920,1,0,1060067,0,40.81788046380873,-73.93864674245523
4759,45,110,10030.0,70,14,2.0,2798,10770,0,10770,0,0,0,0,0,0,1,5.0,29,29,28.0,99.92,28.0,82.0,3.0,2.0,1910,1,0,1060070,0,40.81820749408835,-73.93941959274717
4760,54,110,10030.0,70,28,3.0,13796,53525,0,53525,0,0,0,0,0,0,1,5.0,84,84,139.17,99.92,139.17,85.0,1.0,2.0,1920,1,0,1060078,0,40.81858123741628,-73.94030440790074
4761,6,110,10030.0,70,20,3.0,12490,52290,0,52290,0,0,0,0,0,0,1,6.0,48,48,125.0,99.92,125.0,86.0,3.0,0.0,1910,1,0,1060085,0,40.81897085428053,-73.94004754248222
4762,11,110,10030.0,70,20,3.0,12490,52290,0,52290,0,0,0,0,0,0,1,6.0,48,48,125.0,99.92,125.0,86.0,2.0,2.0,1910,1,0,1060086,0,40.818803221057095,-73.93965388836527
4763,18,110,10030.0,70,20,3.0,12490,52290,0,52290,0,0,0,0,0,0,1,6.0,48,48,125.0,99.92,125.0,86.0,2.0,2.0,1910,1,0,1060087,0,40.81863558458178,-73.93925662335117
4764,21,110,10030.0,70,10,2.0,7494,26165,0,26165,0,0,0,0,0,0,1,5.0,59,59,75.0,99.92,75.0,86.0,3.0,2.0,1926,1,0,1060088,0,40.81850092546913,-73.93893881328462
4765,24,110,10030.0,70,23,3.0,9992,43178,0,43178,0,0,0,0,0,0,1,6.0,42,42,100.0,99.92,100.0,86.0,2.0,2.0,1920,1,0,1060089,0,40.818382754934795,-73.93866073084769
4766,33,110,10037.0,70,16,4.0,4000,14819,1560,13259,0,1560,0,0,0,0,1,6.0,14,16,40.0,100.0,40.0,86.0,3.0,2.0,1910,1,0,1060092,0,40.81836331626294,-73.93823804328838
4767,36,110,10037.0,70,16,4.0,3992,18875,2000,16875,0,2000,0,0,0,0,1,6.0,22,25,39.92,100.0,40.0,88.0,2.0,2.0,1910,1,0,1060094,0,40.818558115687,-73.93809696026037
4768,54,110,10030.0,70,20,3.0,14988,57112,0,57112,0,0,0,0,0,0,1,6.0,55,55,150.0,99.92,150.0,86.0,3.0,2.0,1921,1,0,1060097,0,40.81919580634289,-73.93982695216219
4769,64,110,10030.0,70,16,4.0,4000,16998,2600,14398,0,2600,0,0,0,0,1,6.0,11,13,40.0,100.0,40.0,86.0,3.0,2.0,1910,1,0,1060100,0,40.81923997719838,-73.94031826864429
4770,22,110,10030.0,70,10,2.0,3997,15846,0,15846,0,0,0,0,0,0,1,5.0,20,20,40.0,99.92,40.0,86.92,3.0,2.0,1920,1,0,1060111,0,40.819140223972454,-73.93852274209898
4771,25,110,10030.0,70,10,2.0,3997,15846,0,15846,0,0,0,0,0,0,1,6.0,18,18,40.0,99.92,40.0,84.0,3.0,2.0,1920,1,0,1060113,0,40.81903304486064,-73.9382699378544
4772,29,110,10037.0,70,16,4.0,4000,18628,3000,15628,0,3000,0,0,0,0,1,6.0,15,22,40.0,100.0,40.0,98.0,2.0,2.0,1920,1,0,1060115,0,40.8187940682001,-73.93792332202173
4773,31,110,10037.0,70,16,4.0,3992,15898,1500,14398,0,1500,0,0,0,0,1,6.0,15,17,39.92,100.0,39.92,87.0,3.0,2.0,1920,1,0,1060116,0,40.81889283912032,-73.93785097196502
4774,33,110,10037.0,70,16,4.0,4000,15946,1500,14446,0,1500,0,0,0,0,1,6.0,15,17,40.0,100.0,40.0,87.0,3.0,2.0,1920,1,0,1060117,0,40.8189861205579,-73.9377786268261
4775,34,110,10037.0,70,16,4.0,3992,16002,2927,13075,0,2927,0,0,0,0,1,6.0,16,18,39.92,100.0,40.0,85.0,3.0,2.0,1920,1,0,1060118,0,40.81908214861824,-73.93770989181964
4776,36,110,10037.0,70,16,4.0,4000,18628,3400,15228,0,3400,0,0,0,0,1,6.0,16,21,40.0,100.0,40.0,100.0,2.0,2.0,1920,1,0,1060119,0,40.81918091939987,-73.93763754113294
4777,55,110,10030.0,70,10,2.0,4143,24857,0,24857,0,0,0,0,0,0,1,6.0,20,20,41.8,99.11,41.8,85.0,3.0,0.0,1912,1,0,1087785,0,40.81976915301948,-73.93925558863876
4778,57,110,10030.0,70,20,3.0,9159,31158,0,31158,0,0,0,0,0,0,1,6.0,34,34,91.8,99.11,85.0,85.0,2.0,2.0,1915,1,0,1000000,0,40.81985984079614,-73.93946866982209
4779,63,110,10030.0,70,16,4.0,5000,21102,2400,18702,0,2400,0,0,0,0,1,6.0,26,28,50.0,100.0,50.0,87.0,3.0,2.0,1920,1,0,1060127,0,40.81992589745796,-73.93981906609203
4780,3,110,10030.0,70,16,4.0,3800,13168,2168,11000,0,2168,0,0,0,0,1,5.0,13,15,38.0,100.0,38.0,88.0,3.0,2.0,1920,1,0,1060129,0,40.820397809190375,-73.93947540643373
4781,6,110,10030.0,70,10,2.0,3747,13580,0,13580,0,0,0,0,0,0,1,5.0,15,15,37.5,99.92,37.5,87.92,3.0,2.0,1920,1,0,1060130,0,40.820268703003904,-73.93927681046667
4782,29,110,10037.0,70,16,4.0,4000,19546,3000,16546,0,3000,0,0,0,0,1,6.0,20,27,40.0,100.0,35.0,98.0,1.0,2.0,1920,1,0,1060141,0,40.819425115145776,-73.9374819565182
4783,39,110,10030.0,70,13,2.0,3747,12890,0,12890,0,0,0,0,0,0,1,5.0,15,15,37.5,99.92,38.0,86.0,3.0,2.0,1920,1,0,1060144,0,40.819864311062474,-73.93755741583612
4784,41,110,10030.0,70,13,2.0,3747,12890,0,12890,0,0,0,0,0,0,1,5.0,15,15,37.5,99.92,38.0,86.0,3.0,2.0,1920,1,0,1060145,0,40.81991378048019,-73.93767659681772
4785,42,110,10030.0,70,13,2.0,3747,12890,0,12890,0,0,0,0,0,0,1,5.0,15,15,37.5,99.92,38.0,86.0,3.0,2.0,1920,1,0,1060146,0,40.81996324782517,-73.93779216502419
4786,44,110,10030.0,70,13,2.0,3747,12890,0,12890,0,0,0,0,0,0,1,5.0,15,15,37.5,99.92,38.0,86.0,3.0,2.0,1920,1,0,1060147,0,40.82001271699941,-73.9379113463575
4787,51,110,10030.0,70,10,2.0,3997,19349,0,19349,0,0,0,0,0,0,1,6.0,16,16,40.0,99.92,40.0,86.92,3.0,2.0,1920,1,0,1060149,0,40.82025181144717,-73.9384783595463
4788,54,110,10030.0,70,10,2.0,3997,15996,0,15996,0,0,0,0,0,0,1,6.0,24,24,40.0,99.92,40.0,84.0,3.0,2.0,1920,1,0,1060151,0,40.82035899008051,-73.93873116875656
4789,9,110,10030.0,70,94,8.0,6442,26574,26574,0,0,0,0,0,0,26574,1,6.0,0,1,65.0,99.92,65.0,86.0,3.0,2.0,1928,1,0,1060161,0,40.820798067940366,-73.93858624451637
4790,29,110,10037.0,70,78,4.0,14988,24980,24980,0,9992,14988,0,0,0,0,1,2.0,0,10,99.92,100.0,99.92,100.0,0.0,5.0,1920,1,0,1060170,0,40.82018512454723,-73.93697181427194
4791,6,110,10039.0,50,16,4.0,3997,16818,1400,15418,1400,0,0,0,0,0,1,6.0,16,17,40.0,99.92,40.0,84.0,3.0,2.0,1910,1,0,1060178,0,40.82161309066843,-73.93828922275041
4792,14,110,10039.0,50,10,2.0,4371,18024,0,18024,0,0,0,0,0,0,1,6.0,30,30,43.75,99.92,44.0,86.0,3.0,2.0,1926,1,0,1060183,0,40.82134376636344,-73.93765357937856
4793,16,110,10039.0,50,10,2.0,4371,18024,0,18024,0,0,0,0,0,0,1,6.0,32,32,43.75,99.92,44.0,86.0,3.0,2.0,1926,1,0,1060184,0,40.82128330827873,-73.93751634103856
4794,18,110,10039.0,50,10,2.0,4371,18024,0,18024,0,0,0,0,0,0,1,6.0,32,32,43.75,99.92,43.0,87.0,3.0,2.0,1920,1,0,1060185,0,40.82122559278479,-73.93737548734421
4795,20,110,10039.0,50,10,2.0,4371,18024,0,18024,0,0,0,0,0,0,1,6.0,30,30,43.75,99.92,43.0,86.0,3.0,2.0,1926,1,0,1060186,0,40.8211678790848,-73.93723824691193
4796,61,110,10039.0,70,26,4.0,4000,19465,2000,17465,0,2000,0,0,0,0,1,6.0,17,19,40.0,100.0,37.0,86.0,2.0,2.0,1910,1,0,1060192,0,40.82202479428515,-73.9382816148202
4797,63,110,10039.0,70,26,4.0,4000,15430,1200,14230,0,1200,0,0,0,0,1,6.0,17,19,40.0,100.0,40.0,86.0,3.0,2.0,1910,1,0,1060193,0,40.821928767862225,-73.93835396510028
4798,64,110,10039.0,70,16,4.0,4000,15430,1200,14230,0,1200,0,0,0,0,1,6.0,22,24,40.0,100.0,40.0,86.0,3.0,2.0,1915,1,0,1060194,0,40.82183273946303,-73.93842270211759
4799,5,110,10039.0,70,16,4.0,16143,65250,11000,54250,0,11000,0,0,0,0,4,6.0,88,95,159.83,101.0,159.0,85.0,2.0,2.0,1991,1,0,1079768,0,40.822507676247184,-73.93793069699882
4800,50,110,10039.0,75,23,3.0,344644,1487977,60000,1427977,48000,12000,0,0,0,0,7,27.0,1225,1229,459.67,821.5,248.83,62.83,1.0,2.0,1968,1,0,1079770,0,40.82292670721334,-73.93626104695673
4801,7,110,10030.0,70,5,1.0,1799,8641,0,7201,0,0,0,0,0,0,1,5.0,2,2,18.0,99.92,18.0,80.0,2.0,1.0,1910,1,0,1060200,0,40.8177216472229,-73.9448248322645
4802,13,110,10030.0,70,11,2.0,1898,5340,0,5340,0,0,0,0,0,0,1,5.0,5,5,19.0,99.92,19.0,60.0,3.0,1.0,1910,1,0,1060205,0,40.81750456781985,-73.94431199172742
4803,16,110,10030.0,70,11,2.0,1898,5340,0,5340,0,0,0,0,0,0,1,5.0,6,6,19.0,99.92,19.0,50.0,3.0,5.0,1910,1,0,1060208,0,40.817402896067584,-73.94407001819941
4804,36,110,10030.0,70,140,4.0,1884,6268,2600,3668,0,1300,0,0,0,1300,1,3.0,6,7,24.0,78.5,24.0,66.0,0.0,2.0,1910,1,0,1060224,0,40.81727048981697,-73.94272616495553
4805,40,110,10030.0,70,10,2.0,2198,3956,0,3956,0,0,0,0,0,0,1,3.0,7,7,22.0,99.92,22.0,60.0,3.0,1.0,1910,1,0,1060228,0,40.817344817099475,-73.94317047685162
4806,48,110,10030.0,70,9,2.0,2107,3732,0,3732,0,0,0,0,0,0,1,3.0,3,3,21.08,99.92,21.0,58.0,3.0,2.0,1910,1,0,1060235,0,40.81763609883429,-73.94386750385736
4807,7504,110,10030.0,70,119,2.0,1898,4773,0,4773,0,0,0,0,0,0,1,5.0,5,5,19.0,99.92,19.0,60.0,3.0,1.0,1910,1,1891,1060206,0,40.81747983567252,-73.94425059449686
4808,7505,110,10030.0,70,119,2.0,1898,4790,0,4790,0,0,0,0,0,0,1,5.0,10,10,19.0,99.92,19.0,62.0,3.0,5.0,1893,1,1846,1060249,0,40.817430373030064,-73.94413141298764
4809,1,110,10030.0,70,141,4.0,4147,15588,4200,11388,0,4200,0,0,0,0,1,4.0,6,8,41.5,99.92,42.0,88.0,2.0,2.0,1910,1,0,1060264,0,40.81852034124446,-73.94478442843265
4810,6,110,10030.0,70,4,1.0,1699,3644,0,2733,0,0,0,0,0,0,2,3.0,1,1,17.0,99.92,17.0,63.0,3.0,2.0,1910,1,0,1060269,0,40.81836646344917,-73.94442326937413
4811,9,110,10030.0,70,9,2.0,1998,4480,0,4480,0,0,0,0,0,0,1,3.0,3,3,20.0,99.92,20.0,56.0,2.0,1.0,1899,1,0,1060272,0,40.81827578305812,-73.94420657336003
4812,28,110,10030.0,70,4,1.0,1782,2861,0,2861,0,0,0,0,0,0,1,3.0,1,1,17.83,99.92,17.83,50.0,3.0,2.0,1910,1,0,1060289,0,40.817630021025856,-73.94267166312225
4813,31,110,10030.0,70,140,4.0,1508,4256,1064,3192,1064,0,0,0,0,0,1,4.0,6,7,19.42,77.67,19.0,56.0,2.0,1.0,1910,1,0,1060292,0,40.817629916650546,-73.94246211922358
4814,35,110,10030.0,70,141,4.0,1243,3712,1856,1856,928,928,0,0,0,0,1,4.0,3,5,16.0,77.67,16.0,58.0,3.0,5.0,1910,1,0,1060295,0,40.81785490051549,-73.94229573408097
4815,134,110,10030.0,70,139,4.0,1243,4640,928,3712,0,928,0,0,0,0,1,4.0,4,5,16.0,77.67,16.0,58.0,3.0,5.0,1910,1,0,1060335,0,40.817816488918155,-73.9423246700878
4816,1,110,10030.0,70,141,4.0,4205,14715,3679,11036,0,3679,0,0,0,0,1,4.0,6,9,42.08,99.92,42.0,88.0,2.0,2.0,1920,1,0,1060346,0,40.8191376891462,-73.94433952837741
4817,17,110,10030.0,70,12,2.0,1815,3991,0,3991,0,0,0,0,0,0,2,4.0,4,4,18.17,99.92,18.0,51.0,3.0,5.0,1920,1,0,1060361,0,40.81861009307992,-73.94308991297916
4818,20,110,10030.0,70,11,2.0,1815,4034,0,4034,0,0,0,0,0,0,1,4.0,6,6,18.17,99.92,18.0,51.0,3.0,5.0,1920,1,0,1060364,0,40.8185139153799,-73.94286238407942
4819,29,110,10030.0,70,26,4.0,7936,19619,5100,14519,1700,3400,0,0,0,0,1,4.0,18,24,99.83,79.42,20.0,68.75,1.0,2.0,1926,1,0,1060371,0,40.818178663149034,-73.94206784334256
4820,34,110,10030.0,70,26,4.0,9992,63281,5862,57419,0,5862,0,0,0,0,1,8.0,102,114,99.92,100.0,100.0,44.0,2.0,5.0,1926,1,0,1060372,0,40.8184420815799,-73.94191948629745
4821,43,110,10030.0,70,10,2.0,3830,15292,0,15292,0,0,0,0,0,0,1,6.0,18,18,38.33,99.92,38.0,84.0,3.0,2.0,1926,1,0,1060376,0,40.81869214786365,-73.94251178119978
4822,60,110,10030.0,70,10,2.0,3830,15292,0,15292,0,0,0,0,0,0,1,6.0,18,18,38.33,99.92,38.0,84.0,3.0,2.0,1920,1,0,1060387,0,40.8192527255423,-73.94384084982825
4823,116,110,10030.0,70,2,1.0,1815,3744,0,3744,0,0,0,0,0,0,2,4.0,1,1,18.17,99.92,18.0,52.0,3.0,2.0,1926,1,0,1060391,0,40.818634824059394,-73.94314769794073
4824,7501,110,10030.0,70,120,2.0,7661,28545,0,28545,0,0,0,0,0,0,1,6.0,29,29,72.0,100.0,76.0,100.0,0.0,5.0,1926,1,1737,1060373,0,40.818560247875844,-73.94220480052137
4825,1,110,10030.0,70,20,3.0,19994,74304,0,74304,0,0,0,0,0,0,1,8.0,76,76,99.92,200.1,54.0,166.0,1.0,2.0,1983,1,0,1060395,0,40.81990852059371,-73.94344648473219
4826,23,110,10030.0,70,13,2.0,2798,10615,0,10615,0,0,0,0,0,0,1,5.0,10,10,28.0,99.92,28.0,84.0,2.0,2.0,1920,1,0,1060410,0,40.819062529459906,-73.94220075139442
4827,45,110,10030.0,70,10,2.0,3747,13136,0,13136,0,0,0,0,0,0,1,5.0,15,15,37.5,99.92,37.5,85.0,3.0,2.0,1920,1,0,1060416,0,40.819397403138474,-73.94223658977485
4828,51,110,10030.0,70,10,2.0,3747,13136,0,13136,0,0,0,0,0,0,1,5.0,16,16,37.5,99.92,38.0,84.0,3.0,2.0,1920,1,0,1060420,0,40.81959800545469,-73.94271332296962
4829,16,110,10030.0,70,25,4.0,82429,219894,5000,214894,0,5000,0,0,0,0,4,20.0,240,245,199.92,425.0,200.0,310.0,1.0,2.0,1963,1,0,1060430,0,40.820409646600304,-73.94113375273703
4830,33,110,10030.0,70,16,4.0,1600,6355,1200,5155,0,1200,0,0,0,0,1,5.0,8,9,19.83,80.0,20.0,63.0,3.0,2.0,1910,1,0,1058814,0,40.81449107803751,-73.9447552574368
4831,35,110,10030.0,70,16,4.0,1600,6355,1000,5355,0,1000,0,0,0,0,1,5.0,7,8,19.83,80.0,20.0,63.0,3.0,2.0,1910,1,0,1058816,0,40.81463375322893,-73.94465037172638
4832,61,110,10030.0,70,16,4.0,2500,11422,800,10622,0,800,0,0,0,0,1,5.0,10,12,25.0,100.0,25.0,100.0,2.0,2.0,1910,1,0,1058819,0,40.81560365283715,-73.94680274458828
4833,63,110,10030.0,70,16,4.0,2500,9475,475,9000,0,475,0,0,0,0,1,5.0,10,11,25.0,100.0,25.0,80.0,0.0,5.0,1910,1,0,1058821,0,40.81548018209241,-73.94689316104835
4834,7,110,10030.0,70,14,2.0,1549,3308,0,3308,0,0,0,0,0,0,1,4.0,11,11,15.5,99.92,16.0,57.0,2.0,2.0,1920,1,0,1058825,0,40.81574612526596,-73.94625710922506
4835,19,110,10030.0,70,11,2.0,1998,5700,0,5700,0,0,0,0,0,0,1,5.0,5,5,20.0,99.92,15.0,56.0,3.0,5.0,1920,1,0,1058832,0,40.8153312103941,-73.94527478920135
4836,25,110,10030.0,70,137,4.0,1599,2400,800,1600,0,0,0,0,0,800,1,3.0,2,3,16.0,99.92,16.0,48.0,3.0,2.0,1910,1,0,1058837,0,40.815130616798356,-73.9447944661603
4837,26,110,10030.0,70,137,4.0,1599,2400,800,1600,0,0,0,0,0,800,1,3.0,2,3,16.0,99.92,16.83,50.0,0.0,2.0,1910,1,0,1058838,0,40.81510863481265,-73.94474390672828
4838,31,110,10030.0,70,138,4.0,1154,2397,397,2000,397,0,0,0,0,0,1,3.0,3,4,17.75,65.0,18.0,55.0,3.0,5.0,1910,1,0,1058842,0,40.8149959188863,-73.94436466845696
4839,39,110,10030.0,70,10,2.0,3330,6831,0,6831,0,0,0,0,0,0,2,4.0,16,16,33.33,99.92,33.33,50.0,0.0,5.0,1910,1,0,1058844,0,40.81536106057489,-73.94455944923195
4840,42,110,10030.0,70,104,5.0,1840,3926,2863,1063,2863,0,0,0,0,0,1,3.0,1,5,18.42,99.92,18.42,50.0,0.0,5.0,1910,1,0,1058847,0,40.81546548124177,-73.94481225193245
4841,43,110,10030.0,70,140,4.0,1840,3800,500,3300,0,500,0,0,0,0,1,3.0,6,7,18.42,99.92,18.0,59.0,3.0,1.0,1930,1,0,1058848,0,40.81549021137084,-73.94487003480366
4842,53,110,10030.0,70,14,2.0,1840,5250,0,5250,0,0,0,0,0,0,1,5.0,8,8,18.42,99.92,18.0,65.0,3.0,1.0,1910,1,0,1058851,0,40.815833687109276,-73.94568261447832
4843,60,110,10030.0,70,75,5.0,9992,9992,9992,0,0,9992,0,0,0,0,1,1.0,0,5,100.0,99.92,100.0,99.0,3.0,0.0,1930,1,0,1058855,0,40.81600404961944,-73.94608710220389
4844,128,110,10030.0,70,11,2.0,2505,6000,0,6000,0,0,0,0,0,0,2,3.0,6,6,35.0,71.67,35.0,43.0,2.0,5.0,1910,1,0,1058861,0,40.81499602501362,-73.9445850421139
4845,3,110,10030.0,70,13,2.0,4000,14975,0,14975,0,0,0,0,0,0,1,5.0,17,17,50.0,80.0,50.0,65.0,0.0,5.0,1910,1,0,1058870,0,40.81668746610955,-73.94604680802217
4846,7,110,10030.0,70,11,2.0,2498,9695,0,9695,0,0,0,0,0,0,1,5.0,6,6,25.0,99.92,25.0,86.0,3.0,5.0,1910,1,0,1058874,0,40.816459491612406,-73.94570016752328
4847,8,110,10030.0,70,10,2.0,2498,8105,0,8105,0,0,0,0,0,0,1,5.0,10,10,25.0,99.92,25.0,70.0,3.0,2.0,1910,1,0,1058875,0,40.81642651752455,-73.94562071366407
4848,10,110,10030.0,70,15,2.0,2498,9695,0,9695,0,0,0,0,0,0,1,5.0,10,10,25.0,99.92,25.0,84.0,3.0,2.0,1910,1,0,1058876,0,40.816360572601546,-73.94546903169586
4849,12,110,10030.0,70,16,4.0,2498,8105,400,7705,400,0,0,0,0,0,1,5.0,8,9,25.0,99.92,25.0,69.0,3.0,2.0,1910,1,0,1058878,0,40.816291877618426,-73.94530651402373
4850,23,110,10030.0,70,10,2.0,2498,9410,0,9410,0,0,0,0,0,0,1,5.0,8,8,25.0,99.92,25.0,85.0,3.0,2.0,1910,1,0,1058887,0,40.815923668939405,-73.94443614756645
4851,24,110,10030.0,70,10,2.0,2498,8105,0,8105,0,0,0,0,0,0,1,5.0,9,9,25.0,99.92,25.0,71.0,3.0,2.0,1910,1,0,1058888,0,40.81589069397764,-73.94435669497328
4852,26,110,10030.0,70,14,2.0,2498,9410,0,9410,0,0,0,0,0,0,1,5.0,11,11,25.0,99.92,25.0,87.0,3.0,2.0,1910,1,0,1058890,0,40.81582199916989,-73.94419779232452
4853,29,110,10030.0,70,16,4.0,2500,11045,1000,10045,0,1000,0,0,0,0,1,5.0,8,12,25.0,100.0,24.0,96.0,3.0,2.0,1910,1,0,1058892,0,40.815610552416466,-73.94398481927438
4854,31,110,10030.0,70,16,4.0,2500,9145,1000,8145,0,1000,0,0,0,0,1,5.0,10,12,25.0,100.0,25.0,75.0,3.0,2.0,1910,1,0,1058894,0,40.81573676383921,-73.94389078220442
4855,32,110,10030.0,70,16,4.0,2492,9220,1000,8220,0,1000,0,0,0,0,1,5.0,10,12,24.92,100.0,25.0,75.0,3.0,2.0,1910,1,0,1058895,0,40.81579712656093,-73.94384737857808
