,Address,corx,cory
2267,15 OLIVER STREET,40.71260026699334,-73.99822529018694
2268,13 OLIVER STREET,40.71266888507693,-73.99816396702279
2269,11 OLIVER STREET,40.712721035723,-73.9981747870072
2270,9 OLIVER STREET,40.71277318653773,-73.99819642843788
2271,59 ST JAMES PLACE,40.71291591487303,-73.99824331753692
2272,55 ST JAMES PLACE,40.71274848621312,-73.99836596477027
2273,51 ST JAMES PLACE,40.712696338020926,-73.99853550158006
2274,47 ST JAMES PLACE,40.71260027176613,-73.99856796789466
2275,45 ST JAMES PLACE,40.71252890804791,-73.99857518368768
2276,24 JAMES STREET,40.71246028868608,-73.99854993527114
2277,30 JAMES STREET,40.712226983463204,-73.99851386921095
2278,32 JAMES STREET,40.712226983463204,-73.99851386921095
2279,39 MADISON STREET,40.71204308393844,-73.99847780227495
2280,MADISON STREET,0,0
2281,2 HENRY STREET,40.712550847347906,-73.99747861536652
2282,24 CATHERINE STREET,40.71288570635633,-73.99739203111848
2283,22 1/2 CATHERINE STREET,0,0
2284,22 CATHERINE STREET,40.713022944031025,-73.99737398996562
2285,9 EAST BROADWAY,40.71323429441907,-73.99754351853868
2286,7 EAST BROADWAY,40.71320959337947,-73.99763009145083
2287,5 EAST BROADWAY,40.713215084795166,-73.99772387759862
2288,3 EAST BROADWAY,40.713231554975216,-73.99780684189861
2289,1 EAST BROADWAY,40.713226066670686,-73.99787177109658
2290,22 CHATHAM SQUARE,40.7132205782648,-73.99793309311656
2291,23 CHATHAM SQUARE,40.713201365955356,-73.99799080837305
2292,2 OLIVER STREET,40.713110786616035,-73.997868167616
2293,12 OLIVER STREET,40.7129653114855,-73.99772388612787
2294,OLIVER STREET,0,0
2295,OLIVER STREET,0,0
2296,25 OLIVER STREET,40.712309320633175,-73.99812429862881
2297,29 OLIVER STREET,40.71218855057384,-73.99809183802392
2298,11 EAST BROADWAY,40.7131931198258,-73.99739923342209
2299,23 HENRY STREET,40.7130393948233,-73.9966850222288
2300,25 HENRY STREET,40.713047626369416,-73.99659123571197
2301,27 HENRY STREET,40.713069581757104,-73.99650105561
2302,29 HENRY STREET,40.71307781337824,-73.9964144833472
2303,31 HENRY STREET,40.71305036280247,-73.99632069871251
2304,33 HENRY STREET,40.713072318096266,-73.99623412567703
2305,35 HENRY STREET,40.7130997627274,-73.99614394510644
2306,37 HENRY STREET,40.71310524907102,-73.99605015860048
2307,39 HENRY STREET,40.71311622511468,-73.99596358606945
2308,41 HENRY STREET,40.713124456072975,-73.99586979935545
2309,43 HENRY STREET,40.713129942193234,-73.99577601279218
2310,45 HENRY STREET,40.713138173133935,-73.99568583319859
2311,47 HENRY STREET,40.713146404004,-73.99559565358271
2312,49 HENRY STREET,40.713146404004,-73.99559565358271
2313,15 MARKET STREET,0,0
2314,13 MARKET STREET,40.71339065370862,-73.9947804155441
2315,11 MARKET STREET,40.713462017998246,-73.99479123149689
2316,67 EAST BROADWAY,40.71353063752472,-73.99480204768689
2317,65 EAST BROADWAY,40.713442814100425,-73.99500405658034
2318,63 EAST BROADWAY,40.713437328455605,-73.99509423646829
2319,61 EAST BROADWAY,40.713429097827735,-73.99518080936109
2320,59 EAST BROADWAY,40.713423612044444,-73.99527098921591
2321,57 EAST BROADWAY,40.7134126366675,-73.99536116943797
2322,55 EAST BROADWAY,40.713407150742945,-73.99545134925572
2323,53 EAST BROADWAY,40.713374216992634,-73.9955379237189
2324,51 EAST BROADWAY,40.71339068915881,-73.99563170920639
2325,49 EAST BROADWAY,40.71338520302232,-73.99572188897217
2326,47 EAST BROADWAY,40.71337697205364,-73.99581206889555
2327,45 EAST BROADWAY,40.71336874101429,-73.99590224879665
2328,43 EAST BROADWAY,40.713363254791346,-73.99599603568552
2329,39 EAST BROADWAY,40.71334953566951,-73.99613310913372
2330,35 EAST BROADWAY,40.71330837016309,-73.9963134701264
2331,33 EAST BROADWAY,40.713319354733805,-73.99649022098038
2332,29 EAST BROADWAY,40.71329465587142,-73.99662368762078
2333,27 EAST BROADWAY,40.71328642429915,-73.99671747448119
2334,25 EAST BROADWAY,40.71333308778177,-73.99680765151882
2335,15 CATHERINE STREET,40.71321232237384,-73.9969591583122
2336,17 CATHERINE STREET,40.71310253133535,-73.99693752035526
2337,21 CATHERINE STREET,40.71299548505285,-73.99691588234262
2338,23 CATHERINE STREET,40.71292961038482,-73.99690145678429
2339,17 EAST BROADWAY,40.71331662482395,-73.99701686831433
2340,2 EAST BROADWAY,40.71361032651646,-73.99753268311503
2341,8 CATHERINE STREET,40.71374756489633,-73.99754710681832
2342,16 EAST BROADWAY,40.71367344817513,-73.99718999755314
2343,20 EAST BROADWAY,40.713684423423125,-73.99703849500797
2344,22 EAST BROADWAY,40.71369540011362,-73.99694831469442
2345,24 EAST BROADWAY,40.71370088711212,-73.99685452741659
2346,26 EAST BROADWAY,40.71372009794271,-73.99676434665074
2347,28 EAST BROADWAY,40.71371460584993,-73.99667416706549
2348,30 EAST BROADWAY,40.71372283749357,-73.99658398679179
2349,32 EAST BROADWAY,40.71373106906656,-73.99649380649579
2350,34 EAST BROADWAY,40.7137365558075,-73.99640362632562
2351,36 EAST BROADWAY,40.713753021523395,-73.99631344553336
2352,38 EAST BROADWAY,40.71375301871851,-73.99622687282582
2353,40 EAST BROADWAY,40.71376125001173,-73.9961366924449
2354,42 EAST BROADWAY,40.71377222437571,-73.99599961831547
2355,46 EAST BROADWAY,40.71387926587134,-73.99588057419258
2356,48 EAST BROADWAY,40.71379142971667,-73.9957759708724
2357,50 EAST BROADWAY,40.71379691589523,-73.99568579056148
2358,52 EAST BROADWAY,40.7138188707094,-73.99559921634719
2359,54 EAST BROADWAY,40.71381063280184,-73.99550542971
2360,56 EAST BROADWAY,40.713832587336704,-73.99541524821805
2361,58 EAST BROADWAY,40.71382434942582,-73.9953250687843
2362,60 EAST BROADWAY,40.713832580012514,-73.9952348881955
2363,62 EAST BROADWAY,40.71384081068066,-73.99514831478533
2364,64 EAST BROADWAY,40.71394510824012,-73.99506894864943
2365,66 EAST BROADWAY,40.71385452658735,-73.99496434650284
2366,68 EAST BROADWAY,40.71386275689146,-73.99487416582866
2367,70 EAST BROADWAY,40.71384079540277,-73.99479841629852
2368,MARKET STREET,0,0
2369,57 DIVISION STREET,40.71403567861508,-73.99491383185652
2370,53 DIVISION STREET,40.71404940590032,-73.99499318947734
2371,49 DIVISION STREET,40.71403294518659,-73.99517715849038
2372,47 DIVISION STREET,40.714024714496965,-73.99526373214654
2373,45 DIVISION STREET,40.71401922864918,-73.9953539128004
2374,41 DIVISION STREET,40.71401374471826,-73.995494594383
2375,39 DIVISION STREET,40.714013749864236,-73.99562806116246
2376,37 DIVISION STREET,40.71398905200369,-73.99576152951279
2377,31 DIVISION STREET,40.713972591578354,-73.99598878466584
2378,27 DIVISION STREET,40.713961617227554,-73.9961258592091
2379,25 DIVISION STREET,40.713950642596366,-73.99625932650038
2380,23 DIVISION STREET,40.71395064549129,-73.99634950667144
2381,21 DIVISION STREET,40.71393692439729,-73.99643608036946
2382,19 DIVISION STREET,40.71392869286974,-73.9965262609511
2383,17 DIVISION STREET,40.71392046127154,-73.99661644151045
2384,15 DIVISION STREET,40.71391497436403,-73.99670662191193
2385,13 DIVISION STREET,40.71392046643127,-73.99679680177094
2386,11 DIVISION STREET,40.71390125547814,-73.99688337559435
2387,9 DIVISION STREET,40.71389576836151,-73.99697355594786
2388,7 DIVISION STREET,40.71388479165153,-73.99706373652835
2389,5 DIVISION STREET,40.71387930457174,-73.9971611312507
2390,1 DIVISION STREET,40.713871073246736,-73.99728377648768
2391,10 MARKET STREET,40.71328907495803,-73.99430427692003
2392,75 EAST BROADWAY,40.71338787135933,-73.99400848001315
2393,HENRY STREET,0,0
2394,83 HENRY STREET,40.71330275534127,-73.99348544775434
2395,85 HENRY STREET,40.71330274499368,-73.99330508916573
2396,91 HENRY STREET,40.713349395525256,-73.99312833293847
2397,93 HENRY STREET,40.71335762439168,-73.99303815272104
2398,95 HENRY STREET,40.71345642765784,-73.9929046767372
2399,105 EAST BROADWAY,40.71360465596916,-73.99308862755306
2400,103 EAST BROADWAY,40.713599171397234,-73.99317159344196
2401,101 EAST BROADWAY,40.71355800465511,-73.99325095574267
2402,99 EAST BROADWAY,40.71354977583083,-73.99334474339005
2403,97 EAST BROADWAY,40.71354429128017,-73.99343131637444
2404,95 EAST BROADWAY,40.713552530674825,-73.99352149519521
2405,91 EAST BROADWAY,40.7134015736318,-73.99360808211895
2406,89 EAST BROADWAY,40.71353332735306,-73.99370185627521
2407,87 EAST BROADWAY,40.71355803510461,-73.99379203358075
2408,85 EAST BROADWAY,40.71363214810797,-73.99387499203928
2409,88 EAST BROADWAY,40.7140054621197,-73.99439439594836
2410,90 EAST BROADWAY,40.71395602375187,-73.9937595316487
2411,92 EAST BROADWAY,40.71398621159911,-73.99367656302041
2412,94 EAST BROADWAY,40.713966993080106,-73.99358277744246
2413,96 EAST BROADWAY,40.713991690869705,-73.99349259483772
2414,2 PIKE STREET,40.714087742753,-73.99323647324658
2415,85 DIVISION STREET,40.714178336264126,-73.99352143436886
2416,83 DIVISION STREET,40.71415638301356,-73.9936080097344
2417,81 DIVISION STREET,40.71417285675029,-73.99370179584548
2418,79 DIVISION STREET,40.71414266927487,-73.99379197912911
2419,98 EAST BROADWAY,40.714074029195366,-73.99341322810128
2420,107 EAST BROADWAY,40.71361288524271,-73.99300566136246
2421,111 HENRY STREET,40.71345087499797,-73.99194516749826
2422,113 HENRY STREET,40.71344263436843,-73.9918549890099
2423,117 HENRY STREET,40.71345086223723,-73.99176480850912
2424,119 HENRY STREET,40.713472813842884,-73.99167462627193
2425,121 HENRY STREET,40.713481041570375,-73.99158444570806
2426,123 HENRY STREET,40.71348926922724,-73.99149426512193
2427,125 HENRY STREET,40.713494752051936,-73.9914040848675
2428,127 HENRY STREET,40.71345906283907,-73.99130669560309
2429,129 HENRY STREET,40.713511207012374,-73.99122372359135
2430,131 HENRY STREET,40.71351668962514,-73.99113354328499
2431,133 HENRY STREET,40.713524916928726,-73.99104336259498
2432,135 HENRY STREET,40.713516675309315,-73.9909495769346
2433,137 HENRY STREET,40.713533137039555,-73.9908630022769
2434,139 HENRY STREET,40.71353038479614,-73.990769215867
2435,141 HENRY STREET,40.71356057019803,-73.99068263922858
2436,143 HENRY STREET,40.713535848129396,-73.99044817569721
2437,10 RUTGERS STREET,40.713782882026464,-73.9905130698562
2438,153 EAST BROADWAY,40.713777416211165,-73.99080525363092
2439,151 EAST BROADWAY,40.71377742337853,-73.99089543356722
2440,149 EAST BROADWAY,40.71376096190696,-73.99098561573074
2441,147 EAST BROADWAY,40.71376646208143,-73.99112268846895
2442,141 EAST BROADWAY,40.713725304972044,-73.99131026807324
2443,139 EAST BROADWAY,40.713741783269384,-73.99144012496508
2444,137 EAST BROADWAY,40.713733555655224,-73.99153030589953
2445,135 EAST BROADWAY,40.71372807273182,-73.99162048646667
2446,133 EAST BROADWAY,40.71371984497637,-73.99171066736031
2447,129 EAST BROADWAY,40.71369240638382,-73.99183692252369
2448,127 EAST BROADWAY,40.71369790554473,-73.99197399519116
2449,121 EAST BROADWAY,40.713711643992724,-73.99218681797848
2450,13 PIKE STREET,40.713571659688625,-73.99216519126934
2451,17 PIKE STREET,40.71346461300806,-73.99215077512982
2452,19 PIKE STREET,40.71335756632416,-73.9921363590366
2453,120 EAST BROADWAY,40.71403553264266,-73.9922877819327
2454,nan,0,0
2455,124 EAST BROADWAY,40.71408218259563,-73.99212545190599
2456,126 EAST BROADWAY,40.71408766616385,-73.99203887811555
2457,128 EAST BROADWAY,40.71417274318606,-73.99188736476093
2458,134 EAST BROADWAY,40.71411783302734,-73.99167815292151
2459,144 EAST BROADWAY,40.7141507358597,-73.99121642494903
2460,146 EAST BROADWAY,40.714156218744264,-73.99112985099477
2461,148 EAST BROADWAY,40.714164446044286,-73.99103966943902
2462,150 EAST BROADWAY,40.71417267327363,-73.99094948786102
2463,152 EAST BROADWAY,40.714175410909846,-73.99085930701357
2464,154 EAST BROADWAY,40.71418638275914,-73.99076912501833
2465,156 EAST BROADWAY,40.71420009929897,-73.99067894260958
2466,158 EAST BROADWAY,40.71426047759295,-73.99059957524611
2467,160 EAST BROADWAY,40.714191849972984,-73.99049497554726
2468,162 EAST BROADWAY,40.7142000764749,-73.99040118664463
2469,26 CANAL STREET,40.71430712366439,-73.99041920735945
2470,28 CANAL STREET,40.714318110476206,-73.99051299367578
2471,32 CANAL STREET,40.71435929749014,-73.99070417094953
2472,143 DIVISION STREET,40.71436204949784,-73.99079435129397
2473,139 DIVISION STREET,40.71434833997316,-73.99097471460682
2474,140 EAST BROADWAY,40.714230345665555,-73.99137152500408
2475,127 DIVISION STREET,40.71430995499606,-73.99152301820332
2476,123 DIVISION STREET,40.714296244329645,-73.99170338122532
2477,121 DIVISION STREET,40.71428801676695,-73.99179717010256
2478,115 DIVISION STREET,40.71426882214904,-73.9920641070467
2479,113 DIVISION STREET,40.714260594292405,-73.99215789584082
2480,111 DIVISION STREET,40.71424139142553,-73.9923130086717
2481,3 PIKE STREET,40.714120620966675,-73.99229859373564
2482,141 DIVISION STREET,40.714348332867885,-73.9908845338981
2483,135 DIVISION STREET,40.714334630165844,-73.99115507784546
2484,136 EAST BROADWAY,40.71412605838009,-73.99155550653849
2485,13 HENRY STREET,0,0
2486,173 HENRY STREET,40.713675686934494,-73.98884656241397
2487,14 JEFFERSON STREET,40.713821159637284,-73.98885014527133
2488,189 EAST BROADWAY,40.71396388442797,-73.98882126373552
2489,187 EAST BROADWAY,40.71395565956024,-73.98891865970788
2490,185 EAST BROADWAY,40.7139117523687,-73.98901245433157
2491,183 EAST BROADWAY,40.71376354109212,-73.98907380110815
2492,181 EAST BROADWAY,40.71389804631192,-73.98920003120031
2493,179 EAST BROADWAY,40.71388982078825,-73.9892938198262
2494,177 EAST BROADWAY,40.71387885042682,-73.98938760886597
2495,171 EAST BROADWAY,40.71385417284425,-73.9896653673221
2496,169 EAST BROADWAY,40.71384594694143,-73.98975915582885
2497,167 EAST BROADWAY,40.71383497620083,-73.98985294473027
2498,165 EAST BROADWAY,40.71382675014518,-73.98994673318684
2499,155 HENRY STREET,40.713609879314696,-73.9895571895467
2500,165 HENRY STREET,40.7136345569729,-73.98928303925823
2501,173 EAST BROADWAY,40.7138678839359,-73.98952468430294
2502,191 HENRY STREET,40.71376068514543,-73.98795917782813
2503,193 HENRY STREET,40.7137689099621,-73.98786899641624
2504,195 HENRY STREET,40.71377713470809,-73.98777881498208
2505,197 HENRY STREET,40.71378535938345,-73.98768863352566
2506,199 HENRY STREET,40.713790839226796,-73.98759845255769
2507,201 HENRY STREET,40.713799064152184,-73.98751187825908
2508,203 HENRY STREET,40.713804544251126,-73.98742530445693
2509,205 HENRY STREET,40.713812769046314,-73.98733873011916
2510,207 HENRY STREET,40.71382099377638,-73.98725215576002
2511,219 EAST BROADWAY,40.71406528191969,-73.98729178838256
2512,217 EAST BROADWAY,40.71405980192136,-73.98737836253436
2513,215 EAST BROADWAY,40.71405157709663,-73.98746493718811
2514,213 EAST BROADWAY,40.714046096968076,-73.98755151130786
2515,211 EAST BROADWAY,40.71403787201314,-73.98763808592244
2516,209 EAST BROADWAY,40.71402690722249,-73.98777155476331
2517,205 EAST BROADWAY,40.71401594227709,-73.98790502356029
2518,203 EAST BROADWAY,40.71400771780858,-73.98799881251188
2519,201 EAST BROADWAY,40.7140022372785,-73.98808538653078
2520,193 EAST BROADWAY,40.71398030650517,-73.98835232387873
2521,179 HENRY STREET,40.71373601432159,-73.98826940107746
2522,209 HENRY STREET,40.713840178460714,-73.98699604082654
2523,211 HENRY STREET,40.71384840293303,-73.98690946638952
2524,213 HENRY STREET,40.71385662734024,-73.98682289193114
2525,215 HENRY STREET,40.713862106921,-73.98673631799755
2526,217 HENRY STREET,40.71387307595931,-73.98664974295025
2527,219 HENRY STREET,40.71387855583082,-73.98656677618399
2528,221 HENRY STREET,40.71388678082731,-73.98648741605084
2529,223 HENRY STREET,40.71389226015574,-73.98640084205054
2530,225 HENRY STREET,40.713900484180435,-73.98631426747242
2531,227 HENRY STREET,40.71390596337866,-73.98622769344009
2532,229 HENRY STREET,40.71391418683878,-73.98613751161798
2533,231 HENRY STREET,40.7139224111024,-73.98605454418419
2534,233 HENRY STREET,40.71393063046418,-73.98593189746703
2535,237 HENRY STREET,40.713958063468944,-73.98581285383625
2536,239 HENRY STREET,40.71396354273724,-73.98572988689541
2537,241 HENRY STREET,40.71394431864432,-73.98564331805392
2538,243 HENRY STREET,40.71395528187551,-73.98551706344243
2539,HENRY STREET,0,0
2540,259 EAST BROADWAY,40.7142132780522,-73.98542682685544
2541,257 EAST BROADWAY,40.71420779945645,-73.98551340135276
2542,255 EAST BROADWAY,40.71419957558313,-73.98559636920858
2543,253 EAST BROADWAY,40.71419409641123,-73.9856793364542
2544,251 EAST BROADWAY,40.71421332047643,-73.98576590563047
2545,249 EAST BROADWAY,40.714205096421146,-73.98584887346202
2546,247 EAST BROADWAY,40.71418314805913,-73.9859282369503
2547,245 EAST BROADWAY,40.71417766864805,-73.9860112041482
2548,243 EAST BROADWAY,40.714169444415916,-73.9860941719051
2549,241 EAST BROADWAY,40.71416396488524,-73.98617713907228
2550,239 EAST BROADWAY,40.714155740963996,-73.98626371400955
2551,237 EAST BROADWAY,40.714147516977626,-73.98635028892544
2552,235 EAST BROADWAY,40.71414203768737,-73.98643686326143
2553,233 EAST BROADWAY,40.71413381357079,-73.98652343813818
2554,225 EAST BROADWAY,40.71411462454383,-73.98673266053216
2555,223 EAST BROADWAY,40.7140926956849,-73.98698877713183
2556,271 HENRY STREET,40.714248751123634,-73.9838612843028
2557,287 HENRY STREET,40.71435018852001,-73.98303520440784
2558,299 HENRY STREET,40.714245840380116,-73.98271779535249
2559,305 HENRY STREET,40.71426502046538,-73.98249774971967
